Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.16.0.1-192.168.10.50-36224-80-6,172.16.0.1,36224,192.168.10.50,80,6,5/7/2017 10:48,99358703,6,7,359,11595.0,341,0,59.83333333,137.7743324,4344,0,1656.428571,1760.597234,120.3115544,0.130839067,8279891.917,28600000.0,99200000.0,1.0,99200000.0,19800000.0,44400000.0,99200000.0,1.0,99400000.0,16600000.0,40500000.0,99200000.0,14.0,0,0,0,0,164,232,0.060387262,0.070451805,0,4344,854.2857143,1459.812234,2131051.758,1,0,0,0,0,0,0,0,1,920.0,59.83333333,1656.428571,164,0,0,0,0,0,0,6,359,7,11595,0,235,3,20,10997.0,0.0,10997.0,10997.0,99200000.0,0.0,99200000.0,99200000.0,DoS Hulk
172.16.0.1-192.168.10.50-37642-80-6,172.16.0.1,37642,192.168.10.50,80,6,5/7/2017 10:48,98815730,8,6,320,11595.0,320,0,40.0,113.137085,4344,0,1932.5,2178.085008,120.5779687,0.141677848,7601210.0,27400000.0,98700000.0,0.0,98700000.0,14100000.0,37300000.0,98700000.0,0.0,151440.0,30288.0,61623.63497,140199.0,2.0,0,0,0,0,264,200,0.08095877,0.060719078,0,4344,794.3333333,1620.527413,2626109.095,0,0,0,0,1,0,0,0,0,851.0714286,40.0,1932.5,264,0,0,0,0,0,0,8,320,6,11595,274,235,1,32,5.0,0.0,5.0,5.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37646-80-6,172.16.0.1,37646,192.168.10.50,80,6,5/7/2017 10:48,98816732,5,7,386,11595.0,374,0,77.2,165.9433638,4344,0,1656.428571,1760.597234,121.2446491,0.121436924,8983339.273,29700000.0,98700000.0,11.0,98700000.0,24700000.0,49300000.0,98700000.0,12.0,98800000.0,16500000.0,40300000.0,98700000.0,48.0,0,0,0,0,144,232,0.050598718,0.070838206,0,4344,922.0769231,1496.98455,2240962.744,1,0,0,0,0,0,0,0,1,998.9166667,77.2,1656.428571,144,0,0,0,0,0,0,5,386,7,11595,0,235,2,20,12978.0,0.0,12978.0,12978.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37638-80-6,172.16.0.1,37638,192.168.10.50,80,6,5/7/2017 10:48,98818755,5,7,366,11595.0,354,0,73.2,157.0006369,4344,0,1656.428571,1760.597234,121.0397763,0.121434438,8983523.182,29700000.0,98700000.0,4.0,98700000.0,24700000.0,49300000.0,98700000.0,4.0,98800000.0,16500000.0,40300000.0,98700000.0,49.0,0,0,0,0,144,232,0.050597683,0.070836756,0,4344,920.5384615,1497.6049,2242820.436,1,0,0,0,0,0,0,0,1,997.25,73.2,1656.428571,144,0,0,0,0,0,0,5,366,7,11595,0,235,2,20,14013.0,0.0,14013.0,14013.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37654-80-6,172.16.0.1,37654,192.168.10.50,80,6,5/7/2017 10:48,98816776,6,6,321,11595.0,321,0,53.5,131.0477012,4344,0,1932.5,1754.831473,120.5868121,0.12143687,8983343.273,29700000.0,98700000.0,1.0,98700000.0,19700000.0,44100000.0,98700000.0,1.0,151503.0,30300.6,62116.29046,141149.0,49.0,0,0,0,0,200,200,0.060718435,0.060718435,0,4344,916.6153846,1499.58764,2248763.09,0,0,0,0,1,0,0,0,1,993.0,53.5,1932.5,200,0,0,0,0,0,0,6,321,6,11595,251,235,1,32,50.0,0.0,50.0,50.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-36268-80-6,172.16.0.1,36268,192.168.10.50,80,6,5/7/2017 10:48,99562719,7,6,359,11595.0,359,0,51.28571429,135.6892458,5792,0,1932.5,2181.008184,120.0650215,0.130570962,8296893.25,28700000.0,99400000.0,1.0,99400000.0,16600000.0,40600000.0,99400000.0,1.0,145467.0,29093.4,59402.69037,135073.0,46.0,0,0,0,0,232,200,0.070307441,0.060263521,0,5792,853.8571429,1666.714726,2777937.978,0,0,0,0,1,0,0,0,0,919.5384615,51.28571429,1932.5,232,0,0,0,0,0,0,7,359,6,11595,274,235,1,32,996.0,0.0,996.0,996.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
172.16.0.1-192.168.10.50-36264-80-6,172.16.0.1,36264,192.168.10.50,80,6,5/7/2017 10:48,99566656,6,7,362,11595.0,344,0,60.33333333,138.998801,4344,0,1656.428571,1760.597234,120.0904046,0.130565799,8297221.333,28700000.0,99400000.0,1.0,99400000.0,19900000.0,44500000.0,99400000.0,1.0,99600000.0,16600000.0,40600000.0,99400000.0,15.0,0,0,0,0,164,232,0.060261138,0.070304661,0,4344,854.5,1459.731311,2130815.5,1,0,0,0,0,0,0,0,1,920.2307692,60.33333333,1656.428571,164,0,0,0,0,0,0,6,362,7,11595,0,235,3,20,11004.0,0.0,11004.0,11004.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
172.16.0.1-192.168.10.50-37652-80-6,172.16.0.1,37652,192.168.10.50,80,6,5/7/2017 10:48,98818893,6,7,335,11595.0,317,0,55.83333333,127.9787743,8688,0,1656.428571,3174.60191,120.7259021,0.131553791,8234907.75,28500000.0,98700000.0,1.0,98700000.0,19700000.0,44100000.0,98700000.0,1.0,98800000.0,16500000.0,40300000.0,98700000.0,48.0,0,0,0,0,164,232,0.060717134,0.070836657,0,8688,852.5714286,2313.824896,5353785.648,1,0,0,0,0,0,0,0,1,918.1538462,55.83333333,1656.428571,164,0,0,0,0,0,0,6,335,7,11595,0,235,3,20,13992.0,0.0,13992.0,13992.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-36256-80-6,172.16.0.1,36256,192.168.10.50,80,6,5/7/2017 10:48,99576653,6,7,388,11595.0,370,0,64.66666667,149.6110513,7240,0,1656.428571,2698.609263,120.3394535,0.130552691,8298054.417,28700000.0,99400000.0,1.0,99400000.0,19900000.0,44500000.0,99400000.0,1.0,99600000.0,16600000.0,40600000.0,99400000.0,4.0,0,0,0,0,164,232,0.060255088,0.070297603,0,7240,856.3571429,2014.78037,4059339.94,1,0,0,0,0,0,0,0,1,922.2307692,64.66666667,1656.428571,164,0,0,0,0,0,0,6,388,7,11595,0,235,3,20,10980.0,0.0,10980.0,10980.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
172.16.0.1-192.168.10.50-36260-80-6,172.16.0.1,36260,192.168.10.50,80,6,5/7/2017 10:48,99571659,5,7,301,11595.0,289,0,60.2,127.9382664,5792,0,1656.428571,2120.732252,119.4717465,0.12051622,9051969.0,30000000.0,99400000.0,9.0,99400000.0,24900000.0,49700000.0,99400000.0,9.0,99600000.0,16600000.0,40600000.0,99400000.0,46.0,0,0,0,0,144,232,0.050215092,0.070301129,0,5792,915.5384615,1717.027743,2948184.269,1,0,0,0,0,0,0,0,1,991.8333333,60.2,1656.428571,144,0,0,0,0,0,0,5,301,7,11595,0,235,2,20,10975.0,0.0,10975.0,10975.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
172.16.0.1-192.168.10.50-36262-80-6,172.16.0.1,36262,192.168.10.50,80,6,5/7/2017 10:48,99571597,5,7,368,11595.0,356,0,73.6,157.8949018,5792,0,1656.428571,2120.732252,120.1447035,0.120516295,9051963.364,30000000.0,99400000.0,7.0,99400000.0,24900000.0,49700000.0,99400000.0,7.0,99600000.0,16600000.0,40600000.0,99400000.0,46.0,0,0,0,0,144,232,0.050215123,0.070301172,0,5792,920.6923077,1715.089861,2941533.231,1,0,0,0,0,0,0,0,1,997.4166667,73.6,1656.428571,144,0,0,0,0,0,0,5,368,7,11595,0,235,2,20,10999.0,0.0,10999.0,10999.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
172.16.0.1-192.168.10.50-36250-80-6,172.16.0.1,36250,192.168.10.50,80,6,5/7/2017 10:48,99579773,8,5,308,11595.0,308,0,38.5,108.8944443,8688,0,2319.0,3633.79705,119.532307,0.1305486,8298314.417,28700000.0,99400000.0,0.0,99400000.0,14200000.0,37600000.0,99400000.0,0.0,151390.0,37847.5,68992.1136,141098.0,59.0,0,0,0,0,264,168,0.0803376,0.050211,0,8688,850.2142857,2315.192173,5360114.797,0,0,0,0,1,0,0,0,0,915.6153846,38.5,2319.0,264,0,0,0,0,0,0,8,308,5,11595,251,235,1,32,980.0,0.0,980.0,980.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
172.16.0.1-192.168.10.50-37672-80-6,172.16.0.1,37672,192.168.10.50,80,6,5/7/2017 10:48,98822745,6,6,352,11595.0,352,0,58.66666667,143.7033982,4344,0,1932.5,1754.831473,120.8932215,0.121429535,8983885.909,29700000.0,98700000.0,0.0,98700000.0,19700000.0,44100000.0,98700000.0,0.0,153487.0,30697.4,61978.03537,141182.0,47.0,0,0,0,0,200,200,0.060714768,0.060714768,0,4344,919.0,1498.585889,2245759.667,0,0,0,0,1,0,0,0,1,995.5833333,58.66666667,1932.5,200,0,0,0,0,0,0,6,352,6,11595,274,235,1,32,1.0,0.0,1.0,1.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37678-80-6,172.16.0.1,37678,192.168.10.50,80,6,5/7/2017 10:48,98824890,6,8,363,11595.0,345,0,60.5,139.4069582,5792,0,1449.375,2046.673464,121.0019055,0.141664716,7601914.615,27400000.0,98700000.0,1.0,98700000.0,19700000.0,44100000.0,98700000.0,1.0,98800000.0,14100000.0,37300000.0,98700000.0,45.0,0,0,0,0,164,264,0.06071345,0.080951266,0,5792,797.6,1619.177296,2621735.114,1,0,0,0,0,0,0,0,1,854.5714286,60.5,1449.375,164,0,0,0,0,0,0,6,363,8,11595,0,235,3,20,13018.0,0.0,13018.0,13018.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37690-80-6,172.16.0.1,37690,192.168.10.50,80,6,5/7/2017 10:48,98819723,5,7,366,11595.0,354,0,73.2,157.0006369,2907,0,1656.428571,1549.451931,121.0385906,0.121433249,8983611.182,29700000.0,98700000.0,3.0,98700000.0,24700000.0,49300000.0,98700000.0,1004.0,98800000.0,16500000.0,40300000.0,98700000.0,46.0,0,0,0,0,144,232,0.050597187,0.070836062,0,2907,920.5384615,1375.997736,1893369.769,1,0,0,0,0,0,0,0,1,997.25,73.2,1656.428571,144,0,0,0,0,0,0,5,366,7,11595,0,235,2,20,12994.0,0.0,12994.0,12994.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37682-80-6,172.16.0.1,37682,192.168.10.50,80,6,5/7/2017 10:48,98824722,6,7,391,11595.0,373,0,65.16666667,150.8355617,4344,0,1656.428571,1760.597234,121.2854411,0.131546032,8235393.5,28500000.0,98700000.0,1.0,98700000.0,19700000.0,44100000.0,98700000.0,1.0,98800000.0,16500000.0,40300000.0,98700000.0,47.0,0,0,0,0,164,232,0.060713553,0.070832479,0,4344,856.5714286,1458.971541,2128597.956,1,0,0,0,0,0,0,0,1,922.4615385,65.16666667,1656.428571,164,0,0,0,0,0,0,6,391,7,11595,0,235,3,20,13022.0,0.0,13022.0,13022.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-37688-80-6,172.16.0.1,37688,192.168.10.50,80,6,5/7/2017 10:48,98817632,5,7,390,11595.0,378,0,78.0,167.731929,5792,0,1656.428571,2277.23252,121.2840235,0.121435818,8983421.091,29700000.0,98700000.0,4.0,98700000.0,24700000.0,49300000.0,98700000.0,4.0,98800000.0,16500000.0,40300000.0,98700000.0,4.0,0,0,0,0,144,232,0.050598258,0.070837561,0,5792,922.3846154,1812.082023,3283641.256,1,0,0,0,0,0,0,0,1,999.25,78.0,1656.428571,144,0,0,0,0,0,0,5,390,7,11595,0,235,2,20,11995.0,0.0,11995.0,11995.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-36290-80-6,172.16.0.1,36290,192.168.10.50,80,6,5/7/2017 10:48,99359689,6,6,350,11595.0,350,0,58.33333333,142.8869017,5792,0,1932.5,2181.008184,120.2197805,0.120773325,9032699.0,29900000.0,99200000.0,1.0,99200000.0,19800000.0,44400000.0,99200000.0,1.0,150403.0,30080.6,61123.53351,139094.0,45.0,0,0,0,0,200,200,0.060386662,0.060386662,0,5792,918.8461538,1716.056616,2944850.308,0,0,0,0,1,0,0,0,1,995.4166667,58.33333333,1932.5,200,0,0,0,0,0,0,6,350,6,11595,274,235,1,32,5.0,0.0,5.0,5.0,99200000.0,0.0,99200000.0,99200000.0,DoS Hulk
172.16.0.1-192.168.10.50-36286-80-6,172.16.0.1,36286,192.168.10.50,80,6,5/7/2017 10:48,99576725,6,7,387,11595.0,369,0,64.5,149.202882,4344,0,1656.428571,1760.597234,120.3293239,0.130552597,8298060.417,28700000.0,99400000.0,0.0,99400000.0,19900000.0,44500000.0,99400000.0,0.0,99600000.0,16600000.0,40600000.0,99400000.0,48.0,0,0,0,0,164,232,0.060255045,0.070297552,0,4344,856.2857143,1459.073912,2128896.681,1,0,0,0,0,0,0,0,1,922.1538462,64.5,1656.428571,164,0,0,0,0,0,0,6,387,7,11595,0,235,3,20,11001.0,0.0,11001.0,11001.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
172.16.0.1-192.168.10.50-37700-80-6,172.16.0.1,37700,192.168.10.50,80,6,5/7/2017 10:48,98819655,9,6,351,11595.0,351,0,39.0,117.0,5792,0,1932.5,2181.008184,120.8868823,0.151791665,7058546.786,26400000.0,98700000.0,1.0,98700000.0,12300000.0,34900000.0,98700000.0,1.0,151466.0,30293.2,61072.62052,139152.0,48.0,0,0,0,0,296,200,0.091074999,0.060716666,0,5792,746.625,1578.930857,2493022.65,0,0,0,0,1,0,0,0,0,796.4,39.0,1932.5,296,0,0,0,0,0,0,9,351,6,11595,251,235,1,32,1997.0,0.0,1997.0,1997.0,98700000.0,0.0,98700000.0,98700000.0,DoS Hulk
172.16.0.1-192.168.10.50-36288-80-6,172.16.0.1,36288,192.168.10.50,80,6,5/7/2017 10:48,99574836,7,8,343,11595.0,319,0,49.0,119.0924011,5792,0,1449.375,1895.881019,119.889728,0.150640469,7112488.286,26600000.0,99400000.0,0.0,99400000.0,16600000.0,40600000.0,99400000.0,0.0,99600000.0,14200000.0,37600000.0,99400000.0,44.0,0,0,0,0,184,264,0.070298886,0.080341583,0,5792,746.5,1486.647279,2210120.133,1,0,0,0,0,0,0,0,1,796.2666667,49.0,1449.375,184,0,0,0,0,0,0,7,343,8,11595,0,235,4,20,11994.0,0.0,11994.0,11994.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
172.16.0.1-192.168.10.50-36292-80-6,172.16.0.1,36292,192.168.10.50,80,6,5/7/2017 10:48,99361635,5,6,351,11595.0,339,0,70.2,150.2937124,7240,0,1932.5,3126.682571,120.2274902,0.110706713,9936163.5,31400000.0,99200000.0,8.0,99200000.0,24800000.0,49600000.0,99200000.0,8.0,99400000.0,19900000.0,44400000.0,99200000.0,85.0,0,0,0,0,144,200,0.050321233,0.06038548,0,7240,996.0,2325.723622,5408990.364,1,0,0,0,0,0,0,0,1,1086.545455,70.2,1932.5,144,0,0,0,0,0,0,5,351,6,11595,0,235,2,20,10001.0,0.0,10001.0,10001.0,99200000.0,0.0,99200000.0,99200000.0,DoS Hulk
172.16.0.1-192.168.10.50-36328-80-6,172.16.0.1,36328,192.168.10.50,80,6,5/7/2017 10:48,99566601,8,6,352,11595.0,352,0,44.0,124.4507935,4344,0,1932.5,1754.831473,119.9900356,0.1406094,7658969.308,27600000.0,99400000.0,2.0,99400000.0,14200000.0,37600000.0,99400000.0,2.0,149372.0,29874.4,61236.07215,139149.0,16.0,0,0,0,0,264,200,0.080348228,0.060261171,0,4344,796.4666667,1424.605753,2029501.552,0,0,0,0,1,0,0,0,0,853.3571429,44.0,1932.5,264,0,0,0,0,0,0,8,352,6,11595,274,235,1,32,975.0,0.0,975.0,975.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
172.16.0.1-192.168.10.50-36354-80-6,172.16.0.1,36354,192.168.10.50,80,6,5/7/2017 10:48,99354723,7,6,348,11595.0,342,0,49.71428571,128.9052808,5792,0,1932.5,2181.008184,120.2056595,0.130844308,8279560.25,28600000.0,99200000.0,1.0,99200000.0,16500000.0,40500000.0,99200000.0,1.0,146512.0,29302.4,59412.88768,135246.0,16.0,0,0,0,0,220,200,0.070454628,0.060389681,0,5792,853.0714286,1666.873834,2778468.379,0,0,0,0,1,0,0,0,0,918.6923077,49.71428571,1932.5,220,0,0,0,0,0,0,7,348,6,11595,274,235,2,20,5.0,0.0,5.0,5.0,99200000.0,0.0,99200000.0,99200000.0,DoS Hulk
172.16.0.1-192.168.10.50-36348-80-6,172.16.0.1,36348,192.168.10.50,80,6,5/7/2017 10:48,99571658,5,7,426,11595.0,414,0,85.2,183.8292686,5792,0,1656.428571,2120.732252,120.727125,0.120516222,9051968.909,30000000.0,99400000.0,8.0,99400000.0,24900000.0,49700000.0,99400000.0,8.0,99600000.0,16600000.0,40600000.0,99400000.0,15.0,0,0,0,0,144,232,0.050215092,0.070301129,0,5792,925.1538462,1713.573257,2936333.308,1,0,0,0,0,0,0,0,1,1002.25,85.2,1656.428571,144,0,0,0,0,0,0,5,426,7,11595,0,235,2,20,11984.0,0.0,11984.0,11984.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
172.16.0.1-192.168.10.50-36346-80-6,172.16.0.1,36346,192.168.10.50,80,6,5/7/2017 10:48,99574680,6,7,383,11595.0,365,0,63.83333333,147.5702093,5792,0,1656.428571,2120.732252,120.2916243,0.130555278,8297890.0,28700000.0,99400000.0,0.0,99400000.0,19900000.0,44500000.0,99400000.0,0.0,99600000.0,16600000.0,40600000.0,99400000.0,45.0,0,0,0,0,164,232,0.060256282,0.070298996,0,5792,856.0,1665.634229,2774337.385,1,0,0,0,0,0,0,0,1,921.8461538,63.83333333,1656.428571,164,0,0,0,0,0,0,6,383,7,11595,0,235,3,20,11000.0,0.0,11000.0,11000.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
172.16.0.1-192.168.10.50-36356-80-6,172.16.0.1,36356,192.168.10.50,80,6,5/7/2017 10:48,99144688,6,6,378,11595.0,378,0,63.0,154.3178538,4344,0,1932.5,1754.831473,120.7628996,0.121035229,9013153.455,29800000.0,99000000.0,0.0,99000000.0,19800000.0,44300000.0,99000000.0,0.0,149355.0,29871.0,60704.54086,138138.0,47.0,0,0,0,0,200,200,0.060517614,0.060517614,0,4344,921.0,1497.783251,2243354.667,0,0,0,0,1,0,0,0,1,997.75,63.0,1932.5,200,0,0,0,0,0,0,6,378,6,11595,274,235,1,32,1.0,0.0,1.0,1.0,99000000.0,0.0,99000000.0,99000000.0,DoS Hulk
172.16.0.1-192.168.10.50-36366-80-6,172.16.0.1,36366,192.168.10.50,80,6,5/7/2017 10:48,99567946,9,7,314,11595.0,308,0,34.88888889,102.4358878,4344,0,1656.428571,1757.579003,119.6067658,0.160694286,6637863.067,25700000.0,99400000.0,1.0,99400000.0,12400000.0,35100000.0,99400000.0,1.0,151543.0,25257.16667,56441.43234,140129.0,49.0,0,0,0,0,284,232,0.090390536,0.07030375,0,4344,700.5294118,1357.688482,1843318.015,0,0,0,0,1,0,0,0,0,744.3125,34.88888889,1656.428571,284,0,0,0,0,0,0,9,314,7,11595,251,235,2,20,1008.0,0.0,1008.0,1008.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
172.16.0.1-192.168.10.50-36406-80-6,172.16.0.1,36406,192.168.10.50,80,6,5/7/2017 10:48,99555826,5,8,376,11595.0,364,0,75.2,161.471979,4344,0,1449.375,1547.981999,120.244093,0.130580002,8296318.833,28700000.0,99400000.0,49.0,99400000.0,24900000.0,49700000.0,99400000.0,1008.0,99600000.0,14200000.0,37600000.0,99400000.0,49.0,0,0,0,0,144,264,0.050223078,0.080356925,0,4344,855.5,1343.517814,1805040.115,1,0,0,0,0,0,0,0,1,921.3076923,75.2,1449.375,144,0,0,0,0,0,0,5,376,8,11595,0,235,2,20,10998.0,0.0,10998.0,10998.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
172.16.0.1-192.168.10.50-36402-80-6,172.16.0.1,36402,192.168.10.50,80,6,5/7/2017 10:48,99562660,8,5,311,11595.0,311,0,38.875,109.9551045,7240,0,2319.0,3331.638186,119.5829842,0.130571039,8296888.333,28700000.0,99400000.0,1.0,99400000.0,14200000.0,37600000.0,99400000.0,1.0,149343.0,37335.75,68000.52698,139097.0,85.0,0,0,0,0,264,168,0.080351409,0.050219631,0,7240,850.4285714,2170.777518,4712275.033,0,0,0,0,1,0,0,0,0,915.8461538,38.875,2319.0,264,0,0,0,0,0,0,8,311,5,11595,274,235,1,32,1028.0,0.0,1028.0,1028.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
172.16.0.1-192.168.10.50-36408-80-6,172.16.0.1,36408,192.168.10.50,80,6,5/7/2017 10:48,99558734,9,5,370,11595.0,370,0,41.11111111,123.3333333,4344,0,2319.0,2196.731436,120.1803149,0.140620511,7658364.154,27600000.0,99400000.0,1.0,99400000.0,12400000.0,35100000.0,99400000.0,1.0,148466.0,37116.5,67535.21871,138179.0,44.0,0,0,0,0,296,168,0.0903989,0.050221611,0,4344,797.6666667,1620.937545,2627438.524,0,0,0,0,1,0,0,0,0,854.6428571,41.11111111,2319.0,296,0,0,0,0,0,0,9,370,5,11595,251,235,1,32,2008.0,0.0,2008.0,2008.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
192.168.10.1-192.168.10.3-53-62395-17,192.168.10.3,62395,192.168.10.1,53,17,5/7/2017 10:43,121688,1,1,61,228.0,61,61,61.0,0.0,228,228,228.0,0.0,2374.92604,16.43547433,121688.0,0.0,121688.0,121688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,8.217737164,8.217737164,61,228,116.6666667,96.41749495,9296.333333,0,0,0,0,0,0,0,0,1,175.0,61.0,228.0,32,0,0,0,0,0,0,1,61,1,228,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62109-17,192.168.10.3,62109,192.168.10.1,53,17,5/7/2017 10:36,30664,1,1,66,122.0,66,66,66.0,0.0,122,122,122.0,0.0,6130.96791,65.22306288,30664.0,0.0,30664.0,30664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,32.61153144,32.61153144,66,122,84.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,127.0,66.0,122.0,32,0,0,0,0,0,0,1,66,1,122,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-36412-80-6,172.16.0.1,36412,192.168.10.50,80,6,5/7/2017 10:48,99566646,6,5,373,11595.0,373,0,62.16666667,152.2766123,7240,0,2319.0,3003.171157,120.2008954,0.110478764,9956664.6,31400000.0,99400000.0,2.0,99400000.0,19900000.0,44500000.0,99400000.0,2.0,145336.0,36334.0,66002.72617,135095.0,62.0,0,0,0,0,200,168,0.060261144,0.05021762,0,7240,997.3333333,2156.765184,4651636.061,0,0,0,0,1,0,0,0,0,1088.0,62.16666667,2319.0,200,0,0,0,0,0,0,6,373,5,11595,274,235,1,32,997.0,0.0,997.0,997.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
192.168.10.3-192.168.10.14-53-62116-17,192.168.10.14,62116,192.168.10.3,53,17,5/7/2017 9:10,60671,2,2,88,200.0,44,44,44.0,0.0,100,100,100.0,0.0,4746.913682,65.92935669,20223.66667,35022.35601,60664.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,40,32.96467835,32.96467835,44,100,66.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,83.0,44.0,100.0,64,0,0,0,0,0,0,2,88,2,200,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-36414-80-6,172.16.0.1,36414,192.168.10.50,80,6,5/7/2017 10:48,99568656,5,7,351,11595.0,339,0,70.2,150.2937124,5792,0,1656.428571,2120.732252,119.9775158,0.120519855,9051696.0,30000000.0,99400000.0,9.0,99400000.0,24900000.0,49700000.0,99400000.0,999.0,99600000.0,16600000.0,40600000.0,99400000.0,45.0,0,0,0,0,144,232,0.050216606,0.070303249,0,5792,919.3846154,1715.562713,2943155.423,1,0,0,0,0,0,0,0,1,996.0,70.2,1656.428571,144,0,0,0,0,0,0,5,351,7,11595,0,235,2,20,11038.0,0.0,11038.0,11038.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
172.16.0.1-192.168.10.50-36416-80-6,172.16.0.1,36416,192.168.10.50,80,6,5/7/2017 10:48,99567639,5,7,349,11595.0,337,0,69.8,149.3994645,5792,0,1656.428571,2120.732252,119.9586544,0.120521086,9051603.545,30000000.0,99400000.0,6.0,99400000.0,24900000.0,49700000.0,99400000.0,6.0,99600000.0,16600000.0,40600000.0,99400000.0,45.0,0,0,0,0,144,232,0.050217119,0.070303967,0,5792,919.2307692,1715.619186,2943349.192,1,0,0,0,0,0,0,0,1,995.8333333,69.8,1656.428571,144,0,0,0,0,0,0,5,349,7,11595,0,235,2,20,11002.0,0.0,11002.0,11002.0,99400000.0,0.0,99400000.0,99400000.0,DoS Hulk
